CvLaboral_Id|CvCtPais_Id|CvCtSueldo_id|CvCtExperiecia_Id|CvCtContrato_Id|CvCtSector_Id|CvDatosPersonales_Id|CvLaborales_EntidadFederativa|CvLaboral_Empresa|CvLaboral_Puesto|CvLaboral_Del|CvLaboral_Al
5119|1|5|52|3|2|5791|ESTADO DE MÉXICO|COMERCIALIZADORA DICON|EJECUTIVO DE VENTAS|2011-11-01|2013-02-15
5120|1|5|14|3|1|7827|GUANAJUATO|INSTITUTO DE SALUD PÚBLICA DEL ESTADO DE GUANAJUATO|AUDITOR|2012-06-11|2012-12-31
5121|1|3|16|1|2|7349|CIUDAD DE MÉXICO|Laboratorios Jayor, S.A. de C.V.|Auxiliar Contable|2010-04-29|2010-07-31
5122|1|6|16|2|1|5584|CIUDAD DE MÉXICO|SECRETARIA DE SALUD DEL GOBIERNO DEL D.F.|DIRECTOR GENERAL SERVICIOS DE SALUD|1999-05-01|2000-12-04
5123|1|3|52|1|2|7349|CIUDAD DE MÉXICO|Grupo Es Oro, S.A. de C.V. |Auxiliar Contable|2005-02-15|2009-10-30
5124|1|3|16|1|3|5584|CIUDAD DE MÉXICO|INSTITUTO MEXICANO DEL SEGURO SOCIAL|MEDICO NO FAMILIAR|1972-01-16|2003-11-16
5125|1|6|2|2|1|7830|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DEPARTAMENTO DE SEGUIMIENTO|2014-06-15|2016-07-27
5126|1|5|14|1|1|7827|CIUDAD DE MÉXICO|LICONSA, S. A. DE C. V.|SUPERVISOR DE AUDTOÍA|1999-01-16|2010-11-15
5127|1|4|14|2|1|7827|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DEL DEPORTE|HONORARIOS ASIMILADOS A SUELDOS Y SALARIOS|1991-06-16|1993-01-15
5130|1|5|13|3|2|7861|CIUDAD DE MÉXICO|UNDP|CONSULTOR|2004-02-01|2008-06-15
5131|1|8|2|2|1|5760|CIUDAD DE MÉXICO|CONSEJO DE SALUBRIDAD GENERAL|DIRECTOR DE ÁREA|2007-03-01|2016-07-26
5132|1|7|2|1|1|12028|CIUDAD DE MÉXICO|CONSEJO DE SALUBRIDAD GENERAL|COORDINADOR ADMINISTRATIVO|2010-06-01|2016-07-27
5133|1|3|14|2|1|7827|CIUDAD DE MÉXICO|SECRETARÍA DE LA CONTRALORIA GENERAL DE LA FEDERACIÓN|JEFE DE DEPARTAMENTO|1984-10-16|1991-06-15
5136|1|6|13|3|2|11943|CIUDAD DE MÉXICO|Ereform Consulting S.C.|Subdirector de Análisis Económico|2015-02-03|2016-04-29
5138|1|2|14|3|2|7827|CIUDAD DE MÉXICO|ARREOLA RUSTRIAN Y ASOCIADOS|AUDITOR|1980-03-10|1983-01-14
5141|1|4|4|3|1|7861|CIUDAD DE MÉXICO|SENASICA|ASESOR DE SISTEMAS DE CALIDAD|2003-02-01|2006-12-30
5142|1|4|19|2|2|13430|ESTADO DE MÉXICO|green hill kinder garten|direccion|1999-01-01|2010-01-01
5143|1|2|14|3|2|7827|CIUDAD DE MÉXICO|VERA Y ASOCIADOS|AUDITOR|1983-01-15|1984-10-15
5144|1|2|12|3|2|11888|CIUDAD DE MÉXICO|DESPACHO|DIBUJANTE|1979-10-12|1981-11-03
5145|1|6|19|2|2|13430|ESTADO DE MÉXICO|fundacion espiritulidad para niños|direccion|2010-01-01|2012-01-01
5146|1|2|12|3|1|11888|CIUDAD DE MÉXICO|SECRETARIA DE GOBERNACION|AUXILIAR DE SUPERVISION|1982-02-05|1982-11-21
5148|1|4|46|2|2|11867|ESTADO DE MÉXICO|Porvenir|compras|2012-07-01|2013-06-30
5149|1|6|2|1|1|5791|ESTADO DE MÉXICO|SECRETARIA DE DESARROLLO URBANO|SECRETARIO PARTCULAR|2008-01-16|2011-10-15
5150|1|4|49|2|2|7861|CIUDAD DE MÉXICO|AMERICAN TOWER CORPORATION|WEREHOUSING MANAGER|2001-06-01|2002-08-01
5151|1|2|12|6|1|11888|CIUDAD DE MÉXICO|DELEGACION CUAUHTEMOC|SUPERVISOR DE OBRA|1982-07-15|1985-06-11
5152|1|5|2|1|1|5791|ESTADO DE MÉXICO|SECRETARIA DE DESARROLLO URBANO|RESIDENTE LOCAL DE DESARROLLO URBANO|2006-10-01|2008-01-15
5153|1|6|45|2|2|13430|ESTADO DE MÉXICO|TEVA DISEÑOS SA DE CV|Direccion|2012-01-01|2014-01-01
5154|1|5|2|1|1|5791|ESTADO DE MÉXICO|SECRETARIA DE DESARROLLO URBANO Y VIVIENDA|SECRETARIO PARTICULAR|2003-08-16|2006-09-30
5155|1|4|41|1|2|11702|CIUDAD DE MÉXICO|MARSH BROCKMAN Y SCHUH|EJECUTIVO DE CUENTAS INTERNACIONALES|2011-07-01|2011-10-01
5156|1|4|49|2|2|7861|CIUDAD DE MÉXICO|ALCATEL INDETEL|GERENTE DE ALMACENES|1998-03-01|2001-03-01
5158|1|4|2|2|1|12043|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO C|1986-04-01|2007-09-15
5159|1|5|2|2|1|5791|ESTADO DE MÉXICO|SECRETARIA DE DESARROLLO URBANO Y OBRAS PUBLICAS|SECRETARIO PARTICULAR|2002-01-16|2003-08-15
5160|1|8|47|2|1|13430|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECCION DE AREA|2013-04-15|2016-07-30
5162|1|4|2|6|1|11702|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD|2011-10-01|2012-12-31
5163|1|5|2|2|1|5791|ESTADO DE MÉXICO|SECRETARIA DE DESARROLLO URBANO Y OBRAS PUBLICAS|SECRETARIO PARTICULAR|2001-09-16|2002-01-15
5164|1|4|12|2|2|7861|CIUDAD DE MÉXICO|COORPORACION PROFESIONAL DE INGENIERIA|SENIOR PROJECT MANAGER|1998-03-01|1998-12-01
5165|1|5|2|6|1|11702|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|JEFE DE DEPARTAMENTO|2013-01-01|2013-12-31
5166|1|5|11|2|1|13487|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD|2014-11-01|2016-06-30
5167|1|7|2|6|1|11702|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|SUBDIRECTOR DE ÁREA|2014-01-01|2016-09-30
5168|1|3|2|2|1|5791|ESTADO DE MÉXICO|SUBSECRETARIA DE DESARROLLO URBANO Y VIVIENDA|LIDER "A" DE PROYECTO|1998-06-01|2001-09-15
5169|1|3|12|1|2|11888|CIUDAD DE MÉXICO|CYMA SA DE CV|TESORERO|1989-10-21|1996-08-25
5170|1|3|48|3|1|7861|CIUDAD DE MÉXICO|VITRO VIDRIO PLANO|COORDINADOR DE PROYECTOS|1995-01-01|1998-02-01
5171|1|3|12|3|1|11888|OAXACA|UNIVERSIDAD DEL MAR|ASESOR ARQUITECTONICO|1996-11-05|1997-12-15
5172|1|3|19|2|1|5791|ESTADO DE MÉXICO|COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE MEXICO|JEFE DE DEPARTAMENTO|1995-01-16|1998-04-01
5173|1|4|2|2|1|7331|CIUDAD DE MÉXICO|Órgano Interno de Control en la Secretaría de Salud|Soporte Administrativo C|2006-06-16|2010-06-16
5174|1|3|2|2|1|7132|CIUDAD DE MÉXICO|ISSSTE|JEFE DE DEPARTAMENTO|1989-10-01|2002-01-15
5175|1|3|5|5|2|7861|ESTADO DE MÉXICO|SIGMA ALIMENTOS MEXICO|JEFE DE HABILIDAD DEL PROCESO|1993-01-01|1995-01-01
5176|1|4|12|1|2|11888|CIUDAD DE MÉXICO|CYMA SA DE CV|GERENTE DE PROYECTOS|1998-01-15|2006-06-15
5179|1|2|19|3|1|5791|ESTADO DE MÉXICO|UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MEXICO|LÍDER DE PROYECTO|1991-10-01|1994-12-31
5180|1|2|35|2|1|7861|CIUDAD DE MÉXICO|DM NACIONAL|JEFE DE CALIDAD|1990-05-01|1992-12-01
5181|1|4|12|3|2|11888|CIUDAD DE MÉXICO|DESARROLLO RESIDENCIAL LA PUNTA|SUPERVISOR DE OBRAS Y PROYECTOS|2006-08-01|2012-09-15
5182|1|5|2|2|1|7331|CIUDAD DE MÉXICO|Órgano Interno de Control en la Secretaría de Salud|Soporte Administrativo D|2010-06-16|2015-06-30
5184|1|6|2|2|1|7331|CIUDAD DE MÉXICO|Órgano Interno de Control en la Secretaría de Salud|Jefatura de Departamento|2015-07-01|2016-07-27
5185|1|3|2|2|1|7491|CIUDAD DE MÉXICO|SECRETARÍA DE SLAUD|SOPORTE ADMINISTRATIVO A|2006-02-01|2007-07-16
5186|1|5|12|6|2|11888|CIUDAD DE MÉXICO|CONSTRUCTORA Y COMERCIALIZADORA ENLACE SA DE CV|GERENTE DE PROYECTOS|2011-03-01|2012-12-18
5196|1|4|19|3|2|12028|CIUDAD DE MÉXICO|PREPARATORIA ISAAC OCHOTERENA|PROFESOR DE ASIGNATURA|2003-01-01|2007-01-01
5197|1|3|12|2|1|11730|CIUDAD DE MÉXICO|SERVICIO DE ADMINISTRACION TRIBUTARIA|PROYECTISTA|1997-10-01|2011-10-15
5198|1|4|1|3|2|12028|CIUDAD DE MÉXICO|PREPARATORIA AMERICAS UNIDAS|PROFESOR DE ASIGNATURA|2002-01-01|2003-01-01
5199|1|5|12|3|2|12028|CIUDAD DE MÉXICO|CONSORCIO DE CONSTRUCCIÓN, ARQUITECTURA Y DISEÑO S.A. DE C.V.|GERENTE DE PROYECTOS|2000-01-01|2002-01-01
5200|1|4|2|2|1|7491|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|SOPORTE ADMINSTRATIVO C|2007-07-17|2012-10-31
5202|1|6|2|2|1|11755|CIUDAD DE MÉXICO|COMISIÓN COORDINADORA DE INSTITUTOS NACIONALES DE SALUD Y HOSPITALES DE ALTA ESPECIALIDAD|SUBDIRECTORA DE RECURSOS HUMANOS|2011-06-01|2016-07-27
5205|1|5|2|2|1|11755|CIUDAD DE MÉXICO|COMISIÓN COORDINADORA DE INSTITUTOS NACIONALES DE SALUD Y HOSPITALES DE ALTA ESPECIALIDAD|SOPORTE ADMINISTRATIVO D|2008-03-16|2011-05-15
5207|1|7|2|1|1|5743|NAYARIT|Servicios de Salud de Nayarit|Médico general|1981-10-01|1985-01-01
5208|1|7|2|2|1|11755|CIUDAD DE MÉXICO|COMISIÓN COORDINADORA DE INSTITUTOS NACIONALES DE SALUD Y HOSPITALES DE ALTA ESPECIALIDAD|SUBDIRECTORA DE RECURSOS FINANCIEROS, MATERIALES Y SERVICIOS GENERALES|2005-10-01|2008-03-15
5210|1|5|2|2|1|11755|CIUDAD DE MÉXICO|COMISIÓN COORDINADORA DE INSTITUTOS NACIONALES DE SALUD Y HOSPITALES DE ALTA ESPECIALIDAD|JEFA DEL DEPARTAMENTO DE APOYO TECNICO|1999-07-01|2005-09-30
5211|1|4|43|2|2|12028|CIUDAD DE MÉXICO|PRODUCTOS PARA DUPLICACIÓN S.A. DE C.V.|JEFE DE SERVICIOS|1994-01-01|1996-12-15
5212|1|4|2|2|1|11755|CIUDAD DE MÉXICO|INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS|COORDINADORA DE SERVICIOS|1991-06-16|1999-06-30
5213|1|3|2|1|1|5709|CIUDAD DE MÉXICO|SECRETARIA DE SALUBRIDAD Y ASISTENCIA|ESTADIGRAFO|1981-11-01|1990-09-30
5214|1|3|12|6|1|11730|CIUDAD DE MÉXICO|COFEPRIS|VERIFICADOR DICTAMINADOR DE SERV. ESP.|2011-10-16|2012-06-15
5215|1|7|2|2|1|11636|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|SUBDIRECTOR |2014-10-16|2016-07-27
5217|1|4|43|2|1|12028|CIUDAD DE MÉXICO|PRODUCTOS PARA DUPLICACIÓN S.A. DE C.V.|JEFE DE SERVICIOS|1993-01-01|1993-10-31
5218|1|13|19|2|1|11718|CIUDAD DE MÉXICO|secretaria de educacion publica|jefe del departamento de intercambio bibliotecario|1985-05-15|1986-06-01
5219|1|7|2|3|1|11636|CIUDAD DE MÉXICO|AUDITORÍA SUPERIOR DE LA FEDERACIÓN|ASESOR JURÍDICO|2008-07-08|2013-04-30
5220|1|3|12|2|1|11730|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR DE AREA|2012-11-01|2016-07-27
5223|1|2|2|2|1|5743|NAYARIT|Servicios de Salud de Nayarit|Jefe de Departamento de vectores y Zoonosis|1985-01-01|1996-07-30
5224|1|6|12|2|2|11718|AGUASCALIENTES|Escro constructora sa de cv|superintendente de obra|1986-06-15|2002-03-15
5225|1|2|1|6|2|11636|CIUDAD DE MÉXICO|UNIVERSIDAD TECNOLÓGICA DE MÉXICO|DOCENTE|2010-05-18|2016-07-27
5227|1|6|2|2|1|5618|ESTADO DE MÉXICO|SECRETARIA DE DESARROLLO URBANO|JEFE DE DEPARTAMENTO|2006-12-15|2013-05-15
5228|1|5|24|6|2|13431|CIUDAD DE MÉXICO|Health-solutions|Coordinador de Farmacoeoconomía|2013-09-01|2014-06-01
5230|1|4|12|3|2|5618|ESTADO DE MÉXICO|CÁMARA MEXICANA DE LA INDUSTRIA DE LA CONSTRUCCIÓN|COORDINADOR DE DISEÑO|2000-12-01|2003-09-30
5231|1|3|2|2|1|5743|CIUDAD DE MÉXICO|Centro nacional de Vigilancia epidemiológica y Control de Enfermedades|Subdirector de Área Oncocercosis|1996-08-01|2000-07-30
5232|1|5|24|3|2|13431|CIUDAD DE MÉXICO|AstraZeneca|Analista de Farmacoeconomía|2014-09-01|2015-02-01
5234|1|5|24|3|1|13431|CIUDAD DE MÉXICO|AstraZeneca|Coordinador Acceso/Farmacoeconomía|2015-02-01|2015-06-01
5236|1|4|2|2|1|7858|CIUDAD DE MÉXICO|SECRETAR DE EDUCACIÓN PUBLICA|JEFE DE DEPARTAMENTO|2002-02-16|2010-10-15
5237|1|4|2|2|1|7447|CIUDAD DE MÉXICO|CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES|JEFE DE DEPARTAMENTO|1995-01-01|2000-12-31
5238|1|5|2|2|1|7740|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|SOPORTE ADMINISTRATIVO C|2015-03-01|2015-04-15
5239|1|7|2|3|1|5743|NAYARIT|Servicios de salud de Nayarit|Director de Programas de Ampliación de Cobertura|2000-07-31|2004-02-29
5241|1|7|2|2|1|7740|CIUDAD DE MÉXICO|LOTERÍA NACIONAL|GERENTE|2013-03-01|2015-02-15
5242|1|4|2|2|1|7858|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|PROFESIONAL EJECUTIVO DE SERVICIOS ESPECIALIZADOS|1997-04-16|2002-02-15
5243|1|2|3|1|2|7139|CIUDAD DE MÉXICO|TRANSPORTES INTERCONTINENTALES DE MEXICO, SA DE CV|AYUDANTE DE CONTADOR|1979-03-01|1980-03-01
5245|1|6|52|3|1|13431|CIUDAD DE MÉXICO|Consejo de Salubridad General |Asesor de Farmacoeconomía|2015-06-01|2016-07-01
5246|1|3|2|2|1|5743|NAYARIT|Servicios de Salud de Nayarit|Jefe de Departamento Control de Insumos para la Salud|2004-02-01|2004-06-30
5247|1|6|2|2|1|7740|CIUDAD DE MÉXICO|PROCURADURÍA FEDERAL DE PROTECCIÓN AL AMBIENTE|SUBDIRECTOR|2012-06-16|2013-02-28
5248|1|3|11|3|1|11882|CIUDAD DE MÉXICO|Secretaría de Salud /CENETEC-Salud|Soporte Adminsitrativo B, primero fue contratación por honorarios y posterior por eventual |2007-03-16|2010-02-15
5249|1|3|51|1|2|7139|CIUDAD DE MÉXICO|TRANSPORTES AMERICANOS, SA DE CV|SUBCONTADOR|1982-03-01|1985-10-12
5251|1|7|11|2|1|11882|CIUDAD DE MÉXICO|Secretaría de Salud/ CENETEC-Salud |Subdirectora de Telemedicina hasta la fecha que fue capturada la información seguía en activo |2007-02-16|2016-07-27
5252|1|2|2|1|1|7139|CIUDAD DE MÉXICO|SECRETARIA DE COMUNICACIONES Y TRANSPORTES|MECANOGRAFA|1985-05-01|1987-12-31
5253|1|6|2|2|1|7447|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2015-11-16|2016-07-27
5254|1|6|2|2|1|5743|CIUDAD DE MÉXICO|Centro Nacional de Programa Preventivos y Control de Enfermedades|Subdirector de Vectores|2005-11-01|2012-05-30
5255|1|9|2|2|1|5709|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR DE AREA|2013-10-16|2016-07-27
5257|1|5|2|6|1|7447|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD|2012-05-01|2014-10-31
5259|1|7|2|2|1|5709|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR DE AREA|2013-02-16|2013-10-15
5260|1|6|2|6|1|7447|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2014-11-01|2015-11-15
5261|1|10|2|2|1|5544|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|DIRECTORA DE AREA|2014-08-16|2016-07-31
5263|1|7|2|2|1|5743|CIUDAD DE MÉXICO|Centro Nacional de Programas Preventivos y Control de Enfermedades|Diretor de ärea programa de Enfermedades Transmitidas por Vectores|2013-10-01|2016-07-27
5264|1|4|2|2|1|5709|CIUDAD DE MÉXICO|SERVICIO DE ADMINISTRACION TRIBUTARIA|EJECUTIVO DE CUENTA|2006-10-01|2012-05-31
5265|1|2|26|1|2|7139|CIUDAD DE MÉXICO|PERIODICO LA JORNADA|TESORERA|1989-04-01|1991-05-01
5266|1|11|12|2|1|5628|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR DE AREA|2012-07-01|2016-07-27
5268|1|5|16|2|1|7553|CHIAPAS|SECRETARIA DE SALUD|MEDICO|2009-01-15|2010-08-30
5270|1|6|2|2|1|7740|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|JEFE DE DEPARTAMENTO|2015-04-16|2016-07-27
5272|1|8|12|2|2|5628|CIUDAD DE MÉXICO|CONSTRUCTORA Y COMERCIALIZADORA ENLACE S.A. DE C.V.|GERENTE GENERAL|2007-07-01|2012-06-29
5273|1|5|2|2|1|11991|CIUDAD DE MÉXICO|ADMINISTRACION DEL PATRIMONIO DE LA BENEFICENCIA PUBLICA|JEFA DEL DEPARTAMENTO DE INFORMATICA|2006-07-16|2011-11-15
5274|1|3|14|1|2|7139|CIUDAD DE MÉXICO|DESPACHO VERA|SUCONTADOR|1991-10-01|1993-12-31
5275|1|5|8|3|2|5709|CIUDAD DE MÉXICO|MEGA PLUS INMUEBLES SA DE CV|ASISTENTE DEL DIRECTOR GENERAL|1999-01-16|1999-12-31
5277|1|3|51|1|2|7139|CIUDAD DE MÉXICO|COSECO, SA DE CV|CONTADOR GENERAL|1991-10-01|1995-03-01
5278|1|8|12|2|1|5628|CIUDAD DE MÉXICO|SECRETARIA DE OBRAS Y SERVICIOS|DIRECTOR DE CONSTRUCCION Y MANTENIMIENTO|2007-01-01|2007-06-30
5279|1|2|2|6|1|5709|CIUDAD DE MÉXICO|BANCO NACIONAL DE COMERCIO EXTERIOR|SERVICIO SOCIAL|1997-05-02|1997-11-01
5281|1|7|2|2|1|5628|CIUDAD DE MÉXICO|ASAMBLEA LEGISLATIVA DEL DISTRITO FEDERAL|SECRETARIO TECNICO DE DESARROLLO URBANO|2006-10-01|2006-12-31
5282|1|12|12|2|1|5628|CIUDAD DE MÉXICO|JEFATURA DELEGACION EN TLAHUAC|DIRECTOR GENERAL DE OBRAS Y DESARROLLO URBANO|2004-03-16|2006-09-30
5283|1|8|12|2|1|5628|CIUDAD DE MÉXICO|JEFATURA DELEGACIONAL EN TLAHUAC|DIRECTOR DE OPERACION HIDRAULICA|2002-04-01|2004-03-15
5284|1|4|2|3|1|5709|CIUDAD DE MÉXICO|SERVICIO DE ADMINISTRACION TRIBUTARIA|NOTIFICDOR, VERIFICADOR, EJECUTOR|2000-02-16|2006-09-30
5285|1|3|52|2|2|11970|CIUDAD DE MÉXICO|GIGANTE |CAJERA TITULAR|1987-10-17|1991-02-14
5286|1|2|2|2|1|11970|CIUDAD DE MÉXICO|ÓRGANO INTERNO DE CONTROL SHCP|AUDITOR|1992-01-02|2002-11-30
5287|1|4|43|2|1|5805|CIUDAD DE MÉXICO|SECRETARIA DE SALUD CENAVECE|SOPORTE ADMINISTRATIVO A|2010-01-01|2011-12-30
5288|1|12|12|2|1|5628|CIUDAD DE MÉXICO|SECRETARIA DE SEGURIDAD PUBLICA/POLICIA FEDERAL PREVENTIVA|DIRECTOR GENERAL ADJUNTO DE OBRA PUBLICA|2001-08-01|2002-03-01
5289|1|7|2|2|1|5628|CIUDAD DE MÉXICO|SECRETARIA DE DESARROLLO SOCIAL DEL GOBIERNO DEL DISTRITO FEDERAL|DIRECTOR DE EDUCACION BASICA|1999-03-16|2002-02-28
5291|1|3|2|2|1|11970|CIUDAD DE MÉXICO|ÓRGANO INTERNO DE CONTROL DE LA SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|AUDITOR DE PROYECTOS ESPECIALES IV|2002-12-01|2005-10-30
5292|1|6|13|3|2|5628|CIUDAD DE MÉXICO|CONSULTORIA, SUPERVISION TECNICA Y OPERACION EN SISTEMAS S.A. |COORDINADOR GENERAL DE AUDITORIA|1998-02-01|1999-03-15
5293|1|4|11|3|1|11720|CIUDAD DE MÉXICO|Secretaría de Salud|Soporte Administrativo "C"|2006-06-01|2007-09-30
5294|1|5|2|2|1|11970|CIUDAD DE MÉXICO|ÓRGANO INTERNO DE CONTROL DE LA SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO |SUBCOORDINADORA DE INVESTIGACIONES ESPECIALES|2005-11-01|2010-12-31
5295|1|6|12|2|1|5628|HIDALGO|CAPFCE EN EL ESTADO DE HIDALGO|JEFE DE CONSTRUCCION|1996-04-01|1998-05-15
5296|1|6|2|2|1|11970|CIUDAD DE MÉXICO|ÓRGANO INTERNO DE CONTROL DE LA SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO|AUDITOR|2011-01-01|2012-01-31
5298|1|7|2|2|1|11970|CIUDAD DE MÉXICO|ÓRGANO INTERNO DE CONTROL DE LA SECRETARIA DE HACIENDA Y CRÉDITO PÚBLICO |SUPERVISOR DE AUDITORÍA "A"|2012-02-01|2013-07-15
5299|1|8|2|6|1|5805|CIUDAD DE MÉXICO|SECRETARIA DE SALUD SUBSECRETARÍA DE PREV. Y PROMOCIÓN DE LA SALUD|DIRECTORA DE AREA|2012-01-01|2016-09-30
5300|1|2|12|1|2|7379|CIUDAD DE MÉXICO|ELECTROMECANICAS JD S.A. DE C.V.|AUXILIAR ADMINISTRATIVO|2000-01-01|2002-12-31
5301|1|3|2|2|1|7379|CIUDAD DE MÉXICO|SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO |ENLACE DE ALTO NIVEL DE RESPONSABILIDAD |2007-10-01|2011-08-15
5302|1|5|11|3|1|11720|CIUDAD DE MÉXICO|Secretaría de Salud|JEFE DE DEPARTAMENTO |2007-10-01|2010-05-31
5305|1|4|43|2|1|5805|CIUDAD DE MÉXICO|SECRETARIA DE SALUD CENAVECE|COORDINADORA DE LA UDT DE CENAVECE|2006-01-01|2009-12-30
5306|1|3|43|2|1|5805|CIUDAD DE MÉXICO|SECRETARIA DE SALUD DG EPIDEMIOLOGÍA|ENLACE ADMINISTRATIVO DG EPIDEMIOLOGIA|2004-01-01|2005-12-30
5307|1|6|11|2|1|11720|CIUDAD DE MÉXICO|Secretaría de Salud|JEFE DE DEPARTAMENTO DE INFORMACIÓN INSTITUCIONAL|2010-06-01|2011-04-15
5308|1|6|11|2|1|11720|CIUDAD DE MÉXICO|Secretaría de Salud|JEFE DE DEPARTAMENTO DE SISTEMAS DE INFORMACIÓN|2011-04-16|2015-05-31
5309|1|7|11|2|1|11720|CIUDAD DE MÉXICO|Secretaría de Salud|SUBDIRECTOR DE SISTEMAS DE INFORMACIÓN Y SOPORTE TÉCNICO|2015-06-01|2016-08-31
5310|1|4|2|2|1|7379|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD |JEFA DE DEPARTAMENTO |2011-08-16|2012-02-15
5312|1|3|27|2|2|7411|CIUDAD DE MÉXICO|BASA SUMINISTROS MEDICOS S.A DE C.V.|INGENIERO DE PRODUCTO|2008-03-10|2009-06-24
5313|1|3|27|2|2|7411|CIUDAD DE MÉXICO|KBN MEDICAL, S.A. DE C.V.|INGENIERO DE SERVICIO|2010-01-14|2011-02-15
5316|1|5|29|2|1|7385|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO C|2007-06-16|2012-02-15
5317|1|5|48|2|1|7411|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD|2011-02-16|2011-08-15
5318|1|6|2|2|1|5696|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR DE TELEMEDICINA|2008-02-16|2010-02-16
5319|1|6|2|2|1|7413|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO DE INGENIERIA DE COSTOS|2015-10-16|2016-07-27
5320|1|3|6|3|2|11855|CIUDAD DE MÉXICO|SUZUKI FAME SANTA FE|ASESOR DE SERVICIO|2009-09-15|2010-10-31
5323|1|5|12|3|2|7413|CIUDAD DE MÉXICO|PROFESIONALIZACION DE LOS SERVICIOS DE CONSULTORIA, S.C. DE R.L.|JEFE DE ANALISTA DE PRECIOS UNITARIOS|2014-08-15|2015-09-30
5326|1|5|44|6|1|7396|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2014-09-01|2014-12-31
5327|1|5|13|3|2|11540|CIUDAD DE MÉXICO|INTEGRA CONSULTORES, S.C.|CONSULTOR EXTERNO|2008-04-08|2012-08-15
5328|1|3|6|3|2|11855|CIUDAD DE MÉXICO|AUTOMOTRIZ FRANCESA UNIVERSIDAD PEUGEOT|ASESOR DE SERVICIO|2007-07-01|2009-03-31
5329|1|5|2|3|1|7413|CIUDAD DE MÉXICO|DELEGACION IZTAPALAPA|JEFE DE DEPARTAMENTO|2006-01-12|2012-11-23
5330|1|5|2|1|1|11540|CIUDAD DE MÉXICO|SERVICIOS DE SALUD PÚBLICA DEL DF/SECRETARÍA DE SALUD|SUPERVISOR MÉDICO EN ÁREA NORMATIVA|1993-07-02|2012-10-15
5332|1|7|2|3|1|11540|CIUDAD DE MÉXICO|PROCURADURIA GENERAL DE JUSTICIA DEL D.F.|SUBDIRECTORA|1990-10-01|1992-07-31
5333|1|4|44|6|1|7396|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD|2014-07-01|2014-08-31
5335|1|5|2|1|1|11540|CIUDAD DE MÉXICO|GOBIERNO DEL D.F.|COORDINADORA DE PROGRAMAS|1987-06-01|1990-10-31
5339|1|6|44|6|1|7396|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2010-01-01|2013-06-30
5340|1|4|44|6|1|7396|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO "D"|2008-07-01|2009-12-31
